category,job,folder,structural_issues,newest_issue_date,newest_date_from_name,newest_issue,other_stick_pdfs,architectural_pdfs,model_folder,e2k,edb
"03 Residential","30812-09","\\Kor-fs01\Projects\Projects\03 Residential\30812-09 (131 13th Street East North Vancouver)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30812-09 (131 13th Street East North Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30812-10","\\Kor-fs01\Projects\Projects\03 Residential\30812-10 (123, 125 east 13th E St North Vancouver)",0,"","","",3,0,"\\Kor-fs01\Projects\Projects\03 Residential\30812-10 (123, 125 east 13th E St North Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30814-01","\\Kor-fs01\Projects\Projects\03 Residential\30814-01 (4930, 4960 Bennett St)",0,"","","",1,0,"",0,0
"03 Residential","30815-01","\\Kor-fs01\Projects\Projects\03 Residential\30815-01 (Musqueam UEL Lelem (Cedar Walk))",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30815-01 (Musqueam UEL Lelem (Cedar Walk))\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30816-01","\\Kor-fs01\Projects\Projects\03 Residential\30816-01 (6433 Mckay Avenue & 6366 Cassie Avenue, Burnaby)",2,"2025-11-03","yes","\\Kor-fs01\Projects\Projects\03 Residential\30816-01 (6433 Mckay Avenue & 6366 Cassie Avenue, Burnaby)\05 Stickfile\30816-01 2025-11-03 M Res Stickfile-Pink.pdf",0,45,"",0,0
"03 Residential","30816-02","\\Kor-fs01\Projects\Projects\03 Residential\30816-02 (M Residences Cassie & McKay Burnaby)",2,"2026-09-08","yes","\\Kor-fs01\Projects\Projects\03 Residential\30816-02 (M Residences Cassie & McKay Burnaby)\05 Stickfile\30816-02 2026-09-08 M Res Stickfile.pdf",0,24,"\\Kor-fs01\Projects\Projects\03 Residential\30816-02 (M Residences Cassie & McKay Burnaby)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30817-01","\\Kor-fs01\Projects\Projects\03 Residential\30817-01 (5760 Minoru Boulevard, Richmond)",0,"","","",2,12,"",0,0
"03 Residential","30818-01","\\Kor-fs01\Projects\Projects\03 Residential\30818-01 (4464 Dunbar Street, Vancouver)",0,"","","",1,0,"",0,0
"03 Residential","30819-01","\\Kor-fs01\Projects\Projects\03 Residential\30819-01 (7638 Cambie St, Vancouver)",1,"2021-01-05","no","\\Kor-fs01\Projects\Projects\03 Residential\30819-01 (7638 Cambie St, Vancouver)\05 Stickfile\30819-01 Jan4,21 Stickfile.pdf",1,1,"\\Kor-fs01\Projects\Projects\03 Residential\30819-01 (7638 Cambie St, Vancouver)\02 Engineering\02 Lateral Design\ETABS MODELS (HT)",0,3
"03 Residential","30820-01","\\Kor-fs01\Projects\Projects\03 Residential\30820-01 (6075 Wilson Avenue, Burnaby)",2,"2024-09-23","yes","\\Kor-fs01\Projects\Projects\03 Residential\30820-01 (6075 Wilson Avenue, Burnaby)\05 Stickfile\30820-01 2024-09-23 NUVO Stickfile (UP TO SSI-12)-final drawings.pdf",1,26,"",0,0
"03 Residential","30820-02","\\Kor-fs01\Projects\Projects\03 Residential\30820-02 (6075 Wilson Ave Rental Building)",1,"2024-06-21","yes","\\Kor-fs01\Projects\Projects\03 Residential\30820-02 (6075 Wilson Ave Rental Building)\05 Stickfile\30820-02 - 2024-06-21 - NUVO Rental Building Stickfile (up to SSI-07R).pdf",0,12,"",0,0
"03 Residential","30823-01","\\Kor-fs01\Projects\Projects\03 Residential\30823-01 (Olive Court, Burnaby)",1,"2026-07-28","yes","\\Kor-fs01\Projects\Projects\03 Residential\30823-01 (Olive Court, Burnaby)\05 Stickfile\30823-01 2026-07-28 Olive Court Stickfile.pdf",1,21,"",0,0
"03 Residential","30824-01","\\Kor-fs01\Projects\Projects\03 Residential\30824-01 (1200-1259 Emery Pl, North Vancouver)",1,"2022-11-23","yes","\\Kor-fs01\Projects\Projects\03 Residential\30824-01 (1200-1259 Emery Pl, North Vancouver)\05 Stickfile\30824 - Emery ABC - Stickfile - 2022-11-23.pdf",0,22,"",0,0
"03 Residential","30824-07","\\Kor-fs01\Projects\Projects\03 Residential\30824-07 (Emery Village Tower A Core Issues)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30824-07 (Emery Village Tower A Core Issues)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30825-01","\\Kor-fs01\Projects\Projects\03 Residential\30825-01 (173 & 177 West 6th St, North Vancouver)",2,"2021-05-06","yes","\\Kor-fs01\Projects\Projects\03 Residential\30825-01 (173 & 177 West 6th St, North Vancouver)\05 Stickfile\30825 Struct Stickfile 2021-05-06.pdf",1,0,"",0,0
"03 Residential","30826-01","\\Kor-fs01\Projects\Projects\03 Residential\30826-01 (545 Sydney Ave, Coquitlam)",1,"2021-11-05","no","\\Kor-fs01\Projects\Projects\03 Residential\30826-01 (545 Sydney Ave, Coquitlam)\05 Stickfile\30826-01 Stickfile Nov5,21.pdf",1,0,"",0,0
"03 Residential","30826-02","\\Kor-fs01\Projects\Projects\03 Residential\30826-02 (545 Sydney Ave, Coquitlam - Sales Centre)",0,"","","",1,0,"",0,0
"03 Residential","30827-01","\\Kor-fs01\Projects\Projects\03 Residential\30827-01 (Emery Village Phase 3, North Vancouver)",2,"2021-07-22","yes","\\Kor-fs01\Projects\Projects\03 Residential\30827-01 (Emery Village Phase 3, North Vancouver)\05 Stickfile\30827-Emery PhC-Stickfile - 2021-07-22.pdf",2,5,"",0,0
"03 Residential","30828-03","\\Kor-fs01\Projects\Projects\03 Residential\30828-03 (Cedar Walk 5425 Shortcut Rd Core Hole)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30828-03 (Cedar Walk 5425 Shortcut Rd Core Hole)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30830-01","\\Kor-fs01\Projects\Projects\03 Residential\30830-01 (2485 Montrose Ave, Abbotsford)",1,"2019-07-24","yes","\\Kor-fs01\Projects\Projects\03 Residential\30830-01 (2485 Montrose Ave, Abbotsford)\05 Stickfile\30830 Struc Stickfile 2019-07-24.pdf",1,0,"",0,0
"03 Residential","30830-02","\\Kor-fs01\Projects\Projects\03 Residential\30830-02 (2485 Montrose Ave Sales Centre)",0,"","","",1,0,"",0,0
"03 Residential","30831-01","\\Kor-fs01\Projects\Projects\03 Residential\30831-01 (6004, 6006, 6018 Wilson Ave, Burnaby)",0,"","","",1,12,"",0,0
"03 Residential","30832-01","\\Kor-fs01\Projects\Projects\03 Residential\30832-01 (8615 Laurel St, Vancouver)",1,"2022-06-21","yes","\\Kor-fs01\Projects\Projects\03 Residential\30832-01 (8615 Laurel St, Vancouver)\05 Stickfile\30832-01 Struc Stickfile 2022-06-21.pdf",0,0,"",0,0
"03 Residential","30833-01","\\Kor-fs01\Projects\Projects\03 Residential\30833-01 (127 East 12th St, North Vancouver)",1,"2020-09-15","yes","\\Kor-fs01\Projects\Projects\03 Residential\30833-01 (127 East 12th St, North Vancouver)\05 Stickfile\30833-Struc Stickfile 2020-09-15.pdf",1,0,"",0,0
"03 Residential","30834-01","\\Kor-fs01\Projects\Projects\03 Residential\30834-01 (2064-2082 Curling Rd & 1801-1865 Glenaire Dr, District of North Vancouver)",1,"2020-06-09","yes","\\Kor-fs01\Projects\Projects\03 Residential\30834-01 (2064-2082 Curling Rd & 1801-1865 Glenaire Dr, District of North Vancouver)\05 Stickfile\30834-Struct Stickfile-2020-06-09.pdf",1,1,"",0,0
"03 Residential","30836-01","\\Kor-fs01\Projects\Projects\03 Residential\30836-01 (Laval Square, Coquitlam)",1,"2022-11-02","yes","\\Kor-fs01\Projects\Projects\03 Residential\30836-01 (Laval Square, Coquitlam)\05 Stickfile\30836-Struct Stickfile 2022-11-02.pdf",1,1,"",0,0
"03 Residential","30837-02","\\Kor-fs01\Projects\Projects\03 Residential\30837-02 (Garden Dr & East 10th, Vancouver) Truck loading on slab",0,"","","",1,0,"",0,0
"03 Residential","30837-09","\\Kor-fs01\Projects\Projects\03 Residential\30837-09 (2550 Garden Drive)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30837-09 (2550 Garden Drive)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30837-10","\\Kor-fs01\Projects\Projects\03 Residential\30837-10 (2550 Garden Dr Hanging Concrete Wall)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30837-10 (2550 Garden Dr Hanging Concrete Wall)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30837-11","\\Kor-fs01\Projects\Projects\03 Residential\30837-11 (2550 Garden Dr Redesign Balconies & Roof)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30837-11 (2550 Garden Dr Redesign Balconies & Roof)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30838-01","\\Kor-fs01\Projects\Projects\03 Residential\30838-01 (Onyx 5868 Olive Ave (Prvsly Olive North)",3,"2026-06-16","yes","\\Kor-fs01\Projects\Projects\03 Residential\30838-01 (Onyx 5868 Olive Ave (Prvsly Olive North)\05 Stickfile\30838-01 - 2026-06-16-Onyx 5868 Olive Ave - Stickfile.pdf",0,45,"\\Kor-fs01\Projects\Projects\03 Residential\30838-01 (Onyx 5868 Olive Ave (Prvsly Olive North)\02 Engineering\02 Lateral Design\01 ETABS Models",0,9
"03 Residential","30839-01","\\Kor-fs01\Projects\Projects\03 Residential\30839-01 (Royal Oak Tower, 6605, 6607, 6665 Royal Oak Ave, Burnaby)",0,"","","",1,0,"",0,0
"03 Residential","30840-01","\\Kor-fs01\Projects\Projects\03 Residential\30840-01 (8501 Boundary Road, Vancouver)",1,"2020-12-04","yes","\\Kor-fs01\Projects\Projects\03 Residential\30840-01 (8501 Boundary Road, Vancouver)\05 Stickfile\30840 Struct Stickfile 2020-12-04.pdf",1,0,"",0,0
"03 Residential","30841-01","\\Kor-fs01\Projects\Projects\03 Residential\30841-01 (220 West 1st Avenue, Vancouver)",1,"2020-07-20","yes","\\Kor-fs01\Projects\Projects\03 Residential\30841-01 (220 West 1st Avenue, Vancouver)\05 Stickfile\30841-1st Ave-Stickfile-2020-07-20.pdf",1,1,"",0,0
"03 Residential","30841-03","\\Kor-fs01\Projects\Projects\03 Residential\30841-03 (288 West 1st – Tunnel BP Drawings)",0,"","","",1,0,"",0,0
"03 Residential","30844-01","\\Kor-fs01\Projects\Projects\03 Residential\30844-01 (Parks & Yards KGB Surrey)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30844-01 (Parks & Yards KGB Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30844-04","\\Kor-fs01\Projects\Projects\03 Residential\30844-04 (Parks & Yards Trees Coffee Core Hole)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30844-04 (Parks & Yards Trees Coffee Core Hole)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30844-06","\\Kor-fs01\Projects\Projects\03 Residential\30844-06 (Parks & Yards Daycare Core Hole Review)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30844-06 (Parks & Yards Daycare Core Hole Review)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30845-03","\\Kor-fs01\Projects\Projects\03 Residential\30845-03 (The Chelsea Cambie Structural Review)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30845-03 (The Chelsea Cambie Structural Review)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30846-01","\\Kor-fs01\Projects\Projects\03 Residential\30846-01 (77 Chapel St, Nanaimo)",0,"","","",1,0,"",0,0
"03 Residential","30847-01","\\Kor-fs01\Projects\Projects\03 Residential\30847-01 (16th & Cambie, 3220 Cambie Street, Vancouver)",0,"","","",1,37,"\\Kor-fs01\Projects\Projects\03 Residential\30847-01 (16th & Cambie, 3220 Cambie Street, Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,12
"03 Residential","30848-01","\\Kor-fs01\Projects\Projects\03 Residential\30848-01 (3633 Rae Ave Vancouver)",1,"2021-03-29","yes","\\Kor-fs01\Projects\Projects\03 Residential\30848-01 (3633 Rae Ave Vancouver)\05 Stickfile\30848 Struct Stickfile 2021-03-29.pdf",1,0,"",0,0
"03 Residential","30848-02","\\Kor-fs01\Projects\Projects\03 Residential\30848-02 (3633 Rae Ave, Vancouver - Shoring)",0,"","","",0,0,"",0,0
"03 Residential","30849-01","\\Kor-fs01\Projects\Projects\03 Residential\30849-01 (1558 West 6th Ave, Vancouver)",1,"2026-02-18","yes","\\Kor-fs01\Projects\Projects\03 Residential\30849-01 (1558 West 6th Ave, Vancouver)\05 Stickfile\30849-01 - 2026-02-18 - 1558 West 6th - Structural Stickfile (Final Design Drawing).pdf",0,39,"\\Kor-fs01\Projects\Projects\03 Residential\30849-01 (1558 West 6th Ave, Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,11
"03 Residential","30850-13","\\Kor-fs01\Projects\Projects\03 Residential\30850-13 (Unit 130 Park Royal West Vancouver)",0,"","","",0,0,"",0,0
"03 Residential","30852-01","\\Kor-fs01\Projects\Projects\03 Residential\30852-01 (Little Mountain Phase 2, Vancouver - Building EB)",1,"2025-05-12","yes","\\Kor-fs01\Projects\Projects\03 Residential\30852-01 (Little Mountain Phase 2, Vancouver - Building EB)\05 Stickfile\30852-01 - 2025-05-12 - LMEB - Stickfile.pdf",1,18,"",0,0
"03 Residential","30853-01","\\Kor-fs01\Projects\Projects\03 Residential\30853-01 (Little Mountain Phase 2, Vancouver - Building EA)",1,"2025-04-03","yes","\\Kor-fs01\Projects\Projects\03 Residential\30853-01 (Little Mountain Phase 2, Vancouver - Building EA)\05 Stickfile\30853-01 2025-04-03 - Little Mountain Phase 2 - Stickfile.pdf",2,9,"",0,0
"03 Residential","30854-01","\\Kor-fs01\Projects\Projects\03 Residential\30854-01 (485 Commercial Dr & 1683 East Pender St Vancouver)",0,"","","",1,2,"",0,0
"03 Residential","30855-01","\\Kor-fs01\Projects\Projects\03 Residential\30855-01 (5130-5170 Cambie St Vancouver)",0,"","","",2,3,"",0,0
"03 Residential","30856-01","\\Kor-fs01\Projects\Projects\03 Residential\30856-01 (2030 Barclay St,Vancouver)",0,"","","",2,6,"",0,0
"03 Residential","30859-01","\\Kor-fs01\Projects\Projects\03 Residential\30859-01 (BMG City Centre)",0,"","","",2,9,"",0,0
"03 Residential","30859-02","\\Kor-fs01\Projects\Projects\03 Residential\30859-02 (BMG City Centre Translink)",0,"","","",1,0,"",0,0
"03 Residential","30860-03","\\Kor-fs01\Projects\Projects\03 Residential\30860-03 (1730 Chesterfield Ave - Signage)",0,"","","",1,0,"",0,0
"03 Residential","30863-01","\\Kor-fs01\Projects\Projects\03 Residential\30863-01 (Oasis, 199th St Langley - Building 1A)",0,"","","",2,1,"",0,0
"03 Residential","30864-01","\\Kor-fs01\Projects\Projects\03 Residential\30864-01 (West 41st Ave & Cambie St, Vancouver)",1,"2025-04-22","yes","\\Kor-fs01\Projects\Projects\03 Residential\30864-01 (West 41st Ave & Cambie St, Vancouver)\05 Stickfile\30864-01 2025-04-22 West 41 St Stickfile.pdf",0,11,"\\Kor-fs01\Projects\Projects\03 Residential\30864-01 (West 41st Ave & Cambie St, Vancouver)\02 Engineering\02 Lateral Design\01 ETABS MODELS",0,13
"03 Residential","30864-03","\\Kor-fs01\Projects\Projects\03 Residential\30864-03 (Unit 201 5750 Cambie Street Vancouver)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30864-03 (Unit 201 5750 Cambie Street Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30864-04","\\Kor-fs01\Projects\Projects\03 Residential\30864-04 (5770 Cambie St Vancouver 6114 Chipotle)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30864-04 (5770 Cambie St Vancouver 6114 Chipotle)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30864-07","\\Kor-fs01\Projects\Projects\03 Residential\30864-07 (Unit 415 & 420 Claridge House TI)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30864-07 (Unit 415 & 420 Claridge House TI)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30864-08","\\Kor-fs01\Projects\Projects\03 Residential\30864-08 (Claridge House O41 Skin Lab Core Review)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30864-08 (Claridge House O41 Skin Lab Core Review)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30865-01","\\Kor-fs01\Projects\Projects\03 Residential\30865-01 (6310-6386 East Blvd, Vancouver)",1,"2024-04-11","yes","\\Kor-fs01\Projects\Projects\03 Residential\30865-01 (6310-6386 East Blvd, Vancouver)\05 Stickfile\30865-01 2024-04-11 East Blvd Stickfile.pdf",1,5,"",0,0
"03 Residential","30865-04","\\Kor-fs01\Projects\Projects\03 Residential\30865-04 (6336 East Blvd, Vancouver TI)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30865-04 (6336 East Blvd, Vancouver TI)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30865-05","\\Kor-fs01\Projects\Projects\03 Residential\30865-05 (Chloe East Blvd Norris Dental Core Hole)",1,"2024-04-11","yes","\\Kor-fs01\Projects\Projects\03 Residential\30865-05 (Chloe East Blvd Norris Dental Core Hole)\05 Stickfile\30865-01 2024-04-11 East Blvd Stickfile- Norris rental-Core hole review.pdf",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30865-05 (Chloe East Blvd Norris Dental Core Hole)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30867-01","\\Kor-fs01\Projects\Projects\03 Residential\30867-01 (Brentwood Phase 1 East & West Towers)",3,"2026-09-09","yes","\\Kor-fs01\Projects\Projects\03 Residential\30867-01 (Brentwood Phase 1 East & West Towers)\05 Stickfile\30867-01 - 2026-09-09 - South Yards - Structural Stickfile( up to SSI 39).pdf",0,65,"",0,0
"03 Residential","30867-02","\\Kor-fs01\Projects\Projects\03 Residential\30867-02 (Brentwood Phase 1 Tower B)",0,"","","",1,0,"",0,0
"03 Residential","30869-01","\\Kor-fs01\Projects\Projects\03 Residential\30869-01 (86th Ave Mixed-Use Development - 20148-20176 86th Ave, Langley)",1,"2025-10-15","yes","\\Kor-fs01\Projects\Projects\03 Residential\30869-01 (86th Ave Mixed-Use Development - 20148-20176 86th Ave, Langley)\05 Stickfile\30869-01 Colton Phase 2 Stickfile 2025-10-15.pdf",1,13,"",0,0
"03 Residential","30870-01","\\Kor-fs01\Projects\Projects\03 Residential\30870-01 (10432 136A Street Surrey)",0,"","","",1,1,"",0,0
"03 Residential","30871-01","\\Kor-fs01\Projects\Projects\03 Residential\30871-01 (7516-7554 Cambie, Vancouver)",0,"","","",1,3,"",0,0
"03 Residential","30872-03","\\Kor-fs01\Projects\Projects\03 Residential\30872-03 (Brewery District 7 Transit Plaza Bridge)",0,"","","",2,0,"\\Kor-fs01\Projects\Projects\03 Residential\30872-03 (Brewery District 7 Transit Plaza Bridge)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30873-01","\\Kor-fs01\Projects\Projects\03 Residential\30873-01 (Arbutus Blocks C & D)",0,"","","",1,6,"\\Kor-fs01\Projects\Projects\03 Residential\30873-01 (Arbutus Blocks C & D)\02 Engineering\05 Column Design\UPDATED COL DEMANDS AND ETABS MODELS 09FEB22",0,2
"03 Residential","30873-02","\\Kor-fs01\Projects\Projects\03 Residential\30873-02 (Arbutus Block D Pool Vancouver)",0,"","","",2,0,"\\Kor-fs01\Projects\Projects\03 Residential\30873-02 (Arbutus Block D Pool Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30873-03","\\Kor-fs01\Projects\Projects\03 Residential\30873-03 (Arbutus Block C & D Basement Wall)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30873-03 (Arbutus Block C & D Basement Wall)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30873-05","\\Kor-fs01\Projects\Projects\03 Residential\30873-05 (Arbutus Block D Brick Veneer Support)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30873-05 (Arbutus Block D Brick Veneer Support)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30873-06","\\Kor-fs01\Projects\Projects\03 Residential\30873-06 (Arbutus Block C & D Public Art Pedestal)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\30873-06 (Arbutus Block C & D Public Art Pedestal)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","30873-07","\\Kor-fs01\Projects\Projects\03 Residential\30873-07 (Arbutus Block C & D Review Shop Drawings)",0,"","","",0,0,"",0,0
"03 Residential","30874-01","\\Kor-fs01\Projects\Projects\03 Residential\30874-01 (1000 McKenzie Ave, Bellingham)",1,"2021-05-18","yes","\\Kor-fs01\Projects\Projects\03 Residential\30874-01 (1000 McKenzie Ave, Bellingham)\05 Stickfile\30874-01 Struct Stickfile 2021-05-18.pdf",1,1,"",0,0
"03 Residential","30875-01","\\Kor-fs01\Projects\Projects\03 Residential\30875-01 (3701-3743 West Broadway)",0,"","","",1,0,"",0,0
"03 Residential","30876-01","\\Kor-fs01\Projects\Projects\03 Residential\30876-01 (Paramount, Port Moody)",0,"","","",1,0,"",0,0
"03 Residential","30877-01","\\Kor-fs01\Projects\Projects\03 Residential\30877-01 (White Rock Residential Tower)",0,"","","",1,0,"",0,0
