run_id,run_at_utc,tool_built_at_utc,job,category,set_kind,pdf,issue_date,issue_date_from_name,bytes,pages,plan_sheets,sheets_written,sheets_failed,sheets_not_plan,assembly_cards,storeys_read,has_model,model_error,sheets_placed,storeys_built,walls,columns,floors,storeys_with_plate,seconds,error,yardstick,yardstick_storeys,shared_storeys,frame_from_grids,frame_support,ours_compared,ours_median_mm,ours_within_100,theirs_compared,theirs_within_100,yardstick_note
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31139-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31139-01 (Uplands Lot 9 West Vancouver)\05 Stickfile\31139-01 2025-01-17 Uplands Lot 9 R24_STICKFILE.pdf","2025-01-17","True","11411173","35","16","16","0","19","0","0","True",,"1","10","238","266","1","1","43.2661632",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31139-01.e2k","0","0","False","0","0",,"0","0","0",
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31142-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31142-01 (3663 W 48th Ave Vancouver)\05 Stickfile\31142-01 2026-06-18 3663 West 48th Ave LANEWAY HOUSE Stickfile-Latest.pdf","2026-06-18","True","900060","10","3","3","0","7","0","0","True",,"3","1","0","6","0","0","6.721022400000001",,,,,,,,,,,,
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31143-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31143-01 (Larch St & W 16 Vancouver)\05 Stickfile\31143-01 2026-05-04 Larch Street Stickfile.pdf","2026-05-04","True","6183921","28","10","10","0","18","0","0","True",,"9","7","0","171","2","2","318.3380337",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31143-01.e2k","1","0","False","0","0",,"0","0","0",
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31146-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\31146-01 2024-10-03 Yale Road Stickfile.pdf","2024-10-03","True","5671399","27","14","14","0","13","0","0","True",,"11","7","0","453","8","5","121.8629234",,,,,,,,,,,,
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31149-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31149-01 (32780 Simon Ave Abbotsford)\05 Stickfile\31149-01 2024-10-29 32780 Simon Ave Stickfile.pdf","2024-10-29","True","5026171","27","9","9","0","18","0","0","True",,"9","7","0","1078","2","2","653.8950871",,,,,,,,,,,,
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31150-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\31150-01 - 2026-02-18 - 130 West Broadway - Structural Stickfile.pdf","2026-02-18","True","15516757","60","42","46","0","18","0","34","True",,"26","34","1034","2657","3","2","145.8492163",,,,,,,,,,,,
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31152-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\31152-01 2026-09-01 1612 St.Georges Stickfile.pdf","2026-09-01","True","6587502","32","12","12","0","20","0","0","True",,"8","8","0","242","4","4","182.6357435",,,,,,,,,,,,
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31155-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31155-01 (3066 - 3086 Gladwin Rd Abbotsford)\05 Stickfile\31155-01 2026-06-09 3066-3086 Gladwin Rd. Bldg 4 Stickfile.pdf","2026-06-09","True","5825382","30","10","10","0","20","0","0","True",,"8","8","0","438","6","2","108.1916731",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31155-01.e2k","2","1","False","62","150","180.5543227833203","62","89","62","frame from column registration, no shared grid labels (0 X / 0 Y): 62 of 150 of our columns within 100 mm of one of theirs after it"
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31158-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31158-01 (Glenmore Ridge 305 Drysdale Blvd Kelowna)\05 Stickfile\31158-01 2025-03-17 Glenmore Ridge Stickfile.pdf","2025-03-17","True","3307635","28","8","8","0","20","0","0","True",,"8","7","0","51","6","6","78.0654147",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31158-01.e2k","2","1","False","2","41","12764.579841364108","2","8","1","frame from column registration, no shared grid labels (0 X / 0 Y): 2 of 41 of our columns within 100 mm of one of theirs after it"
"502d9362-4529-4f58-af66-a624bfb7c234","2026-09-12T03:59:01.6167030Z","2026-09-12T03:52:25.9484977Z","31162-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31162-01 (6486 Chester St Vancouver)\05 Stickfile\31162-01 2026-08-21 Chester St Stickfile.pdf","2026-08-21","True","42186571","28","10","10","0","18","0","3","True",,"10","8","88","134","1","1","290.5745381",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31162-01.e2k","3","3","False","21","54","178.826540000001","21","38","21","frame from column registration, no shared grid labels (0 X / 0 Y): 21 of 54 of our columns within 100 mm of one of theirs after it"
