run_id,run_at_utc,tool_built_at_utc,job,category,set_kind,pdf,issue_date,issue_date_from_name,bytes,pages,plan_sheets,sheets_written,sheets_failed,sheets_not_plan,assembly_cards,storeys_read,has_model,model_error,sheets_placed,storeys_built,walls,columns,floors,storeys_with_plate,seconds,error,yardstick,yardstick_storeys,shared_storeys,frame_from_grids,frame_support,ours_compared,ours_median_mm,ours_within_100,theirs_compared,theirs_within_100,yardstick_note,yardstick_edb,yardstick_written,yardstick_age_days,plates_ours_sqft,plates_hers_sqft,plates_under_half,plates_beyond_sqft,thickness_storeys,thickness_agree,openings_hers,openings_hers_we_have
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30909-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30909-01 (Little Mountain Phase 2 Building BA)\05 Stickfile\30909-01 2025-06-05 Little Mountain Phase 2 Stickfile SSI#11.pdf","2025-06-05","True","7907606","33","14","14","0","19","0","0","True",,"11","7","283","182","13","6","396.4689112",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30911-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30911-01 (495 Hartford Ave, Los Angeles)\05 Stickfile\30911-01 2025-10-08 - 495 Hartford Stickfile SSI-025.pdf","2025-10-08","True","92718892","76","47","47","0","29","0","1","True",,"36","10","1339","432","43","10","2390.1696894",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30912-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30912-01 (Courthouse - 240 W. Broadway, San Diego)\05 Stickfile\30912-01 2023-10-27 1011 Union Stickfile.pdf","2023-10-27","True","51273992","119","76","79","0","43","0","47","True",,"25","47","1421","2043","47","44","371.4098939",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30913-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30913-01 (7561 140th St., Surrey- Phase 2)\05 Stickfile\30913-01 2023-10-25 Sohkeya Stickfile.pdf","2023-10-25","True","18792259","32","16","16","0","16","0","0","True",,"0","4","945","640","25","4","601.8460506",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30919-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30919-01 (7401 Sussex, Burnaby)\05 Stickfile\30919-01 2024-04-01 Sussex Stickfile.pdf","2024-04-01","True","16654449","26","12","12","0","14","0","0","True",,"0","5","232","165","12","5","96.8122785",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30924-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30924-01 (10440 Whalley Blvd, Surrey)\05 Stickfile\30924-01 2024-01-02 10440 Whalley Blvd Stickfile.pdf","2024-01-02","True","33170498","34","20","20","0","14","0","0","True",,"0","38","580","1049","104","37","128.7457609",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30925-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30925-01 (1233 South Grand, Los Angeles)\05 Stickfile\30925-01 2022-04-08 1233 S Grand Stickfile.pdf","2022-04-08","True","45332050","63","34","37","0","29","0","25","True",,"18","25","677","80","53","25","300.2783054",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30926-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30926-01 (1150 Cook St, Victoria)\05 Stickfile\30926-01 2023-01-31 1150 Cook St Stickfile.pdf","2023-01-31","True","9402693","29","11","17","0","18","0","0","True",,"12","19","310","502","22","18","39.3245979",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30927-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30927-01 (Lakeside Place - Nelson BC)\05 Stickfile\30927-01 2021-01-12 Lakeside Place Stickfile.pdf","2021-01-12","True","11452649","20","7","7","0","13","0","0","True",,"6","6","569","19","6","6","48.2585913",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30931-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30931-01 (4118-4138 Cambie St)\05 Stickfile\30931-01 2020-03-18 Autograph Stickfile.pdf","2020-03-18","True","16149768","30","14","14","0","16","0","0","True",,"4","9","237","289","22","9","78.9782882",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30932-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30932-01 (1650 E. 12th at Commercial)\05 Stickfile\30932-01 2025-11-19 1650 12th & Commercial Stickfile.pdf","2025-11-19","True","13267516","34","14","17","0","20","0","0","True",,"12","10","711","112","12","10","243.5575035",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30933-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30933-01 (River District Parcel 11)\05 Stickfile\30933-01 - 2024-07-18 - Parcel 11 - Stickfile.pdf","2024-07-18","True","12888751","45","19","21","0","26","0","18","True",,"19","18","5","1152","35","17","149.7207989",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\30933-01.e2k","4","4","False","287","368","14.840390553583195","287","327","286","frame from column registration, no shared grid labels (0 X / 0 Y): 287 of 371 of our columns within 100 mm of one of theirs after it; 3 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L1 3","\\Kor-fs01\Projects\Projects\03 Residential\30933-01 (River District Parcel 11)\02 Engineering\02 Lateral Design\01 Etabs Models\SG\30933-EQ BOX Model_All Buildings-SG_Static Model_Sub (Diaphragm Design).EDB","2021-11-30","961","216033.59936338288","236479.65991112386","1","0","4","2","46","24"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30934-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30934-01 (200 W. Esplanade)\05 Stickfile\30934-01 2023-01-12 65 Chesterfield Stickfile.pdf","2023-01-12","True","4756616","31","4","5","0","27","0","0","True",,"3","2","42","41","3","2","23.5323801",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30937-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30937-01 (937 View Street Victoria)\05 Stickfile\30937-01 2020-06-19 View St Stickfile.pdf","2020-06-19","True","5532583","18","10","10","0","8","0","0","True",,"0","7","53","108","6","6","23.6238726",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30940-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30940-01 (800 Broadway, San Diego, CA)\05 Stickfile\30940-01 2023-11-14 800 Broadway Stickfile.pdf","2023-11-14","True","34040406","99","65","65","0","34","0","0","True",,"13","4","140","26","3","3","3856.2111869",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30941-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30941-01 (Milano 499 West Ash St San Diego)\05 Stickfile\30941-01 2024-02-05 Lindley w SSI #21 Stickfile.pdf","2024-02-05","True","33133635","123","85","152","0","38","0","33","True",,"12","37","1269","330","18","14","1145.7262777",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30942-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30942-01 (Central Park Village Phase 3)\05 Stickfile\30942-01 2021-01-20 Central Park Phase 3 Stickfile.pdf","2021-01-20","True","30203067","42","2","2","0","40","0","0","True",,"0","1","27","95","1","1","160.9852231",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30947-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30947-01 (4745-4795 Main St Vancouver)\05 Stickfile\30947-01 2022-11-01 The Riley Stickfile.pdf","2022-11-01","True","20762309","30","7","7","0","23","0","0","True",,"0","4","202","102","8","3","78.5515529",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30948-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30948-01 (514, 522, 530 W. 59th Vancouver BC)\05 Stickfile\30948-01 2026-07-17 Cambie 59 Stickfile.pdf","2026-07-17","True","4359738","23","9","15","0","14","0","0","True",,"12","3","330","44","10","3","232.0851671",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30949-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30949-01 (4989 – 5049 Ash Street, Vancouver B.C)\05 Stickfile\30949-01 2023-05-11 Autograph Stickfile.pdf","2023-05-11","True","16256772","26","9","9","0","17","0","0","True",,"0","6","810","99","26","6","643.4390419",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30954-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30954-01 (4506 Rupert St & 3309 Price St Vancouver)\05 Stickfile\30954-01 2023-08-15 4502 Rupert St Stickfile.pdf","2023-08-15","True","11580893","27","12","12","0","15","0","0","True",,"0","6","425","162","8","5","247.7460009",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30955-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30955-01 (1490 W 32nd Ave, Vancouver)\05 Stickfile\30955-01 2025-01-17 1490 W 32nd Ave Stickfile.pdf","2025-01-17","True","18949915","27","7","7","0","20","0","0","True",,"2","4","293","88","9","4","687.9480678",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30956-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30956-01 (724,726,728 Lea Ave, Coquitlam)\05 Stickfile\30956-01 2025-04-14 Lea Ave Stickfile.pdf","2025-04-14","True","3754984","24","3","3","0","21","0","0","True",,"2","1","75","45","2","1","108.6139246",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30957-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30957-01 (2153-2199 Kingsway @ Gladstone)\05 Stickfile\30957-01 2024-06-05 Kingsway @ Gladstone Stickfile.pdf","2024-06-05","True","17731491","31","14","14","0","17","0","0","True",,"0","8","689","149","13","8","740.081605",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30960-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\30960-01 2025-03-03 Emerald Place Stickfile.pdf","2025-03-03","True","6807079","57","30","51","0","27","0","46","True",,"33","46","724","754","29","20","530.1577518",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30960-02","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\30960-02 2024-04-08 Emerald Sales Centre Stickfile.pdf","2024-04-08","True","2062112","6","4","4","0","2","0","0","True",,"3","3","39","2","2","2","27.3533257",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30961-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\30961-01 - 2026-04-23 - Parcel 29 - Structural Stickfile (including SSI#10).pdf","2026-04-23","True","25671827","65","39","50","0","26","0","35","True",,"22","36","850","1049","47","19","1265.0568584",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30961-02","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30961-02 (River District Parcel 30)\05 Stickfile\30961-02 - 2024-10-03 - Parcel 30 - Struct. Stickfile.pdf","2024-10-03","True","4750039","43","23","25","0","20","0","26","True",,"25","26","921","1424","36","25","115.8719841",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30971-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30971-01 (10294 & 10302 City Parkway, Surrey, B.C)\05 Stickfile\30971-01 2023-01-19 City Parkway Stickfile.pdf","2023-01-19","True","12893084","47","21","25","0","26","0","59","True",,"23","59","534","658","25","23","342.1804685",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30972-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30972-01 (18th & 18th, Burnaby BC)\05 Stickfile\30972-01 - 2023-09-26 - 18th & 18th - Stickfile.pdf","2023-09-26","True","6896158","58","35","48","0","23","0","0","True",,"31","20","473","480","20","20","436.4679813",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\30972-01.e2k","34","19","False","314","456","32.95254274324208","314","425","313","frame from column registration, no shared grid labels (0 X / 0 Y): 314 of 480 of our columns within 100 mm of one of theirs after it; 24 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: P1 5, P2 5, P3 4, L27 3, L1 3, ROOF 1, L29 1, L28 1, L2 1","\\Kor-fs01\Projects\Projects\03 Residential\30972-01 (18th & 18th, Burnaby BC)\02 Engineering\02 Lateral Design\01 ETABS MODELS\30972-01 EQ_Model_SG.EDB","2022-07-29","424","209434.32837710058","246122.7526798999","1","0","19","14","45","28"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30973-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30973-01 (Compass Co-Housing Project, Langley)\05 Stickfile\30973-01 2025-11-07 Compass Stickfile.pdf","2025-11-07","True","97393311","18","13","13","0","5","0","0","True",,"0","3","635","690","12","3","556.2433006",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30974-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30974-01 (View & Maple Development - Mission BC)\05 Stickfile\30974-01 2023-07-26 View & Maple Stickfile.pdf","2023-07-26","True","8002577","14","7","7","0","7","0","0","True",,"7","7","205","365","7","6","249.0727392",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30977-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30977-01 (4108 Cambie St, Vancouver)\05 Stickfile\30977-01 2025-04-29 Sterling Stickfile.pdf","2025-04-29","True","15857726","30","11","11","0","19","0","0","True",,"0","8","516","59","18","8","774.0919604",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30978-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30978-01 (Dilworth Shopping Centre Kelowna)\05 Stickfile\30978-01 2026-09-09 Dilworth Centre Phase 1 Stickfile up to SSI 34.pdf","2026-09-09","True","27709427","44","25","25","0","19","0","0","True",,"21","8","1722","1751","49","8","625.5382671",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30980-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30980-01 (880 W 15 St North Vancouver)\05 Stickfile\30980-01_2025-09-05_880 W 15 Stickfile.pdf","2025-09-05","True","9829404","27","4","4","0","23","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"285.7605466",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30982-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30982-01 (2037-2061 East Broadway Vancouver)\05 Stickfile\30982-01 2026-04-06 Entroterra Stickfile SSI#17.pdf","2026-04-06","True","14143783","33","6","6","0","27","0","0","True",,"5","4","318","88","11","4","251.1765294",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30983-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30983-01 (6825 West Boulevard Vancouver)\05 Stickfile\30983-01 2022-02-14 6825 West Boulevard Stickfile.pdf","2022-02-14","True","8089667","22","15","15","0","7","0","0","True",,"0","4","166","6","12","4","90.889295",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30984-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30984-01 (Central Park Village – Building 3)\05 Stickfile\30984-01 2022-10-07 Central Park Village Building 3 Stickfile.pdf","2022-10-07","True","15101278","25","11","11","0","14","0","0","True",,"0","9","372","79","18","9","168.2966672",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30985-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30985-01 (Rock Ridge @ 44-60 Seaview Dr Port Moody)\05 Stickfile\30985-01 2022-06-24 Rock Ridge Stickfile.pdf","2022-06-24","True","8074274","14","8","8","0","6","0","0","True",,"0","1","93","299","4","1","143.586621",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30986-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30986-01 (Kechi-O-Wekowin 9537 Prince Charles Blvd)\05 Stickfile\30986-01 Kechi-O-Wekowin Phase 1 Stickfile 2026-06-18.pdf","2026-06-18","True","8590416","38","21","21","0","17","0","0","True",,"11","8","1181","310","27","8","337.81755",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30986-02","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30986-02 (Kechi-O-Wekowin Ph 2 Surrey)\05 Stickfile\30986-02 2026-02-12 Kechi-O-Wekowin PH2 Stickfile.pdf","2026-02-12","True","4985007","33","14","14","0","19","0","0","True",,"12","8","539","103","17","7","307.4364555",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\30986-02.e2k","4","4","False","5","46","3056.8420186338944","5","89","5","frame from column registration, no shared grid labels (0 X / 0 Y): 5 of 89 of our columns within 100 mm of one of theirs after it; 43 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L3 15, L2 10, L1 10, P1 8; 18,791 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L3 13,081, L2 5,710","\\Kor-fs01\Projects\Projects\03 Residential\30986-02 (Kechi-O-Wekowin Ph 2 Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models\AEM\30986-02 Full (Gravity).EDB","2024-12-11","428","19710.183064338446","57526.93900367724","3","18791.25878577533","2","1","16","7"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30988-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30988-01 (Queensborough Neighborhood Phase 1 & 2)\05 Stickfile\30988 MV Phase 3 Stickfile 2026-09-17.pdf","2026-09-17","True","5303751","20","12","24","0","8","0","0","True",,"4","3","460","42","4","3","172.6192791",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30989-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30989-01 (Telford Avenue, Burnaby - Rental Tower)\05 Stickfile\30989-01 2024-01-26 Telford Rental Tower Stickfile.pdf","2024-01-26","True","26149062","38","16","24","0","22","0","27","True",,"17","27","282","264","7","7","226.07034",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\30989-01.e2k","25","8","False","114","192","52.07247798980968","114","160","114","frame from column registration, no shared grid labels (0 X / 0 Y): 114 of 206 of our columns within 100 mm of one of theirs after it; 14 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L2 7, P3 4, P2 2, L1 1","\\Kor-fs01\Projects\Projects\03 Residential\30989-01 (Telford Avenue, Burnaby - Rental Tower)\02 Engineering\02 Lateral Design\01 ETABS Models\30989-TelfordRental-Full Model-2023-10-19-Gravity.EDB","2023-10-24","94","61405.575726384865","114633.43118525003","4","0","4","4","30","6"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30990-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30990-01 (5562-5688 Manson Street, Vancouver, B.C.)\05 Stickfile\30990-01 2025-08-29 5688 Manson Stickfile (KW comments).pdf","2025-08-29","True","19268704","81","47","53","0","34","0","4","True",,"29","25","858","1508","62","25","692.6386199",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\30990-01.e2k","23","11","False","355","404","16.964441790479743","355","602","353","frame from column registration, no shared grid labels (0 X / 0 Y): 355 of 1429 of our columns within 100 mm of one of theirs after it; 1025 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L19 70, L18 70, L17 70, L16 70, L15 70, L14 70, L13 70, L12 70, L11 70, L10 70, L2 51, L3 46, L5 45, L4 45, L6 32, L7 31, L8 26, L20 23, L9 23, P2 2, L1 1; 168,272 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L20 13,623, L18 13,558, L17 13,558, L16 13,558, L15 13,558, L14 13,558, L13 13,558, L12 13,558, L11 13,558, L10 13,558, L9 13,558, L19 10,867, L7 3,872, L8 1,093, L5 645, L1 530, L2 516, L6 516, L4 516, L3 516",,,,"139776.6215922214","217921.94227612967","4","168271.67877090318","10","7","25","22"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30992-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30992-01 (1141 Crestline Road, West Vancouver)\05 Stickfile\30992-01 2021-10-07 Crestline Stickfile.pdf","2021-10-07","True","5966546","14","5","5","0","9","0","0","True",,"0","3","78","32","4","3","92.2412613",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30993-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30993-01 (1st & Island San Diego)\05 Stickfile\30993-01 2025-10-31 1st & Island San Diego Stickfile.pdf","2025-10-31","True","55582003","123","82","146","0","41","0","20","True",,"28","40","1082","682","19","9","1496.8169119",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\30993-01.e2k","38","36","False","187","576","149.47203372043157","187","870","187","frame from column registration, no shared grid labels (0 X / 0 Y): 187 of 588 of our columns within 100 mm of one of theirs after it; 12 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L1 7, L6 4, L5 1; 2,333 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L5 2,333",,,,"188493.10461120663","560266.0537654731","31","2332.70267423362","4","4","154","14"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30994-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30994-01 (Kingsland- 523-73 Avenue SW, Calgary AB)\05 Stickfile\30994-01 2024-05-13 - Belvedere - Stickfile .pdf","2024-05-13","True","17685636","26","12","12","0","14","0","0","True",,"0","4","100","81","6","4","370.6146506",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30996-02","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30996-02 (Gardena Sales Centre)\05 Stickfile\30996-02 2023-09-29 Gardena Sales Centre Stickfile.pdf","2023-09-29","True","606455","1","1","1","0","0","0","0","True",,"1","1","19","25","1","1","7.7877216",,,,,,,,,,,,,,,,,,,,,,,
